# H2O 3800-3825, p=1013hPa T=250K. nu  sigma_Voigt  sigma_HartmannTran
3822.592  7.60010730467188e-21  7.594816996257046e-21
3822.596  7.546371536818856e-21  7.541154629281742e-21
3822.6  7.493485185244807e-21  7.488339371421866e-21
3822.604  7.441436073332422e-21  7.436359084221978e-21
3822.608  7.390212396974964e-21  7.385201999515893e-21
3822.612  7.339802718104342e-21  7.334856712979593e-21
3822.616  7.290195958520863e-21  7.285312177986247e-21
3822.62  7.241381394135706e-21  7.236557699869558e-21
3822.624  7.193348649534453e-21  7.188582930502627e-21
3822.628  7.146087692887283e-21  7.14137786321994e-21
3822.632  7.099588777581974e-21  7.094932774461921e-21
3822.636  7.053842652390832e-21  7.049238433943242e-21
3822.64  7.00884023551483e-21  7.004285778700227e-21
3822.644  6.964572825475055e-21  6.960066123976532e-21
3822.648  6.921032044062349e-21  6.916571106166228e-21
3822.652  6.878209833306749e-21  6.873792679773085e-21
3822.656  6.836098452734933e-21  6.831723114647314e-21
3822.66  6.794690477016596e-21  6.790354993616786e-21
3822.664  6.753978793922512e-21  6.749681210416889e-21
3822.668  6.713956602654748e-21  6.709694967989934e-21
3822.672  6.674617412478465e-21  6.670389777084868e-21
3822.676  6.6359550417520785e-21  6.63175945524537e-21
3822.68  6.5979636172915675e-21  6.593798126130046e-21
3822.684  6.560637574098385e-21  6.556500219189517e-21
3822.688  6.5239716554787376e-21  6.519860469730001e-21
3822.692  6.487960913498266e-21  6.48387391930517e-21
3822.696  6.452600709865964e-21  6.448535916530417e-21
3822.7  6.417886717192864e-21  6.413848949629019e-21
3822.704  6.3838149206582294e-21  6.379795590611957e-21
3822.708  6.350381620113608e-21  6.34637869324297e-21
3822.712  6.317583432579864e-21  6.313594850867334e-21
3822.716  6.28541729522862e-21  6.2814409739808055e-21
3822.72  6.2538804688052556e-21  6.2499142935390035e-21
3822.724  6.222970541529845e-21  6.219012364739823e-21
3822.728  6.192685433511271e-21  6.188733071308157e-21
3822.732  6.163023401641247e-21  6.159074630247512e-21
3822.736  6.1339830450597915e-21  6.1300355971630606e-21
3822.74  6.105563311161671e-21  6.101614872101106e-21
3822.744  6.077763502186505e-21  6.0738117059708194e-21
3822.748  6.0505832824338425e-21  6.0466210348281456e-21
3822.752  6.024022597088751e-21  6.020051953875032e-21
3822.756  5.998082036742244e-21  5.994100449504015e-21
3822.76  5.972762312566318e-21  5.968767163835991e-21
3822.764  5.9480646223034715e-21  5.9440532205708286e-21
3822.768  5.923990571950285e-21  5.919960146423579e-21
3822.772  5.9005421872946234e-21  5.89648988239861e-21
3822.776  5.877721926291923e-21  5.8736447958870555e-21
3822.78  5.855532692340978e-21  5.851427693646378e-21
3822.784  5.833977848519224e-21  5.8298418357219445e-21
3822.788  5.813061232791333e-21  5.808890950324762e-21
3822.792  5.792787174296373e-21  5.788579249767449e-21
3822.796  5.773160510733586e-21  5.768911447480198e-21
3822.8  5.7541866069220455e-21  5.7498927761804745e-21
3822.804  5.7358713746098746e-21  5.7315290072722046e-21
3822.808  5.718221293570925e-21  5.713826471512386e-21
3822.812  5.701243434105804e-21  5.696792081059329e-21
3822.816  5.684945480992794e-21  5.680433352951887e-21
3822.82  5.6693357589829195e-21  5.664758434114547e-21
3822.824  5.654423259934446e-21  5.649776127975398e-21
3822.828  5.6402176716521424e-21  5.63549592278025e-21
3822.832  5.626729408563246e-21  5.6219280217191186e-21
3822.836  5.613969644304358e-21  5.6090833749510605e-21
3822.84  5.601950346334027e-21  5.59697371364646e-21
3822.844  5.590684312687417e-21  5.585611586157168e-21
3822.848  5.580185210966276e-21  5.575010396424894e-21
3822.852  5.570467619709322e-21  5.565184444770212e-21
3822.856  5.5615470722418605e-21  5.556148971171639e-21
3822.86  5.553440103141695e-21  5.547920201184386e-21
3822.864  5.546164297429196e-21  5.540515394609512e-21
3822.868  5.539738342625771e-21  5.533952897084888e-21
3822.872  5.534182083787919e-21  5.528252194708209e-21
3822.876  5.529516581641077e-21  5.523433971851136e-21
3822.88  5.525764173927674e-21  5.5195201722899645e-21
3822.884  5.522948540064404e-21  5.5165778967044856e-21
3822.888  5.5210947692084585e-21  5.514545998252143e-21
3822.892  5.5202294317957404e-21  5.5134926619222296e-21
3822.896  5.520380654601002e-21  5.513445555390234e-21
3822.9  5.521578199335122e-21  5.514433965645241e-21
3822.904  5.5238535447553944e-21  5.516488882417911e-21
3822.908  5.527239972214911e-21  5.519643085518761e-21
3822.912  5.531772654514387e-21  5.523931236062857e-21
3822.916  5.537488747844297e-21  5.529389971478727e-21
3822.92  5.544427486505652e-21  5.5360580041206755e-21
3822.924  5.552630279997245e-21  5.5439762232285004e-21
3822.928  5.562140811895165e-21  5.553187799845178e-21
3822.932  5.573005139805023e-21  5.5637138207745464e-21
3822.936  5.585271795454867e-21  5.575650688812506e-21
3822.94  5.5989918837508e-21  5.58902520519054e-21
3822.944  5.6142191793621246e-21  5.603890757954607e-21
3822.948  5.6310102190167554e-21  5.620303561446741e-21
3822.952  5.6494243873425274e-21  5.638322760735145e-21
3822.956  5.669523993583493e-21  5.658010530268334e-21
3822.96  5.6913743360361575e-21  5.679432164064988e-21
3822.964  5.715043750354308e-21  5.7026561540783526e-21
3822.968  5.7406036372313894e-21  5.727754252767965e-21
3822.972  5.76812845256359e-21  5.7548015034968286e-21
3822.976  5.797695723173553e-21  5.7838763023438945e-21
3822.98  5.8293859075307916e-21  5.815060311218616e-21
3822.984  5.863282324189863e-21  5.8484384453416036e-21
3822.988  5.899470965066972e-21  5.884098752402537e-21
3822.992  5.9380402520794124e-21  5.922132241831898e-21
3822.996  5.9790807134823945e-21  5.9626326400762226e-21
3823.0  6.022684566654406e-21  6.005696057656825e-21
3823.004  6.068945192821164e-21  6.05142055182281e-21
3823.008  6.117956488499159e-21  6.099905566979798e-21
3823.012  6.169812077896172e-21  6.151251233321956e-21
3823.016  6.224604370646818e-21  6.205557502753436e-21
3823.02  6.282423450408652e-21  6.2629231004890754e-21
3823.024  6.343355781860516e-21  6.323444270562784e-21
3823.028  6.4074827276555525e-21  6.38721329501815e-21
3823.032  6.474878872592111e-21  6.454316769546933e-21
3823.036  6.545610160576118e-21  6.524833623881821e-21
3823.04  6.61973186140962e-21  6.598832884189587e-21
3823.044  6.6972863988911636e-21  6.676371187258554e-21
3823.048  6.778301090419771e-21  6.75749007435375e-21
3823.052  6.862785870370466e-21  6.84221311610731e-21
3823.056  6.95073109519056e-21  6.930542949915233e-21
3823.06  7.042105556669892e-21  7.022458348354727e-21
3823.064  7.136854858837403e-21  7.117911479826135e-21
3823.068  7.2349003421838e-21  7.216825570559667e-21
3823.072  7.336138761656426e-21  7.319093225785955e-21
3823.076  7.440442938928325e-21  7.424575713284088e-21
3823.08  7.54766360838733e-21  7.53310354602795e-21
3823.084  7.657632656188508e-21  7.644478714185451e-21
3823.088  7.770167906204782e-21  7.758478897739072e-21
3823.092  7.885079533129123e-21  7.87486392903511e-21
3823.096  8.00217808059395e-21  7.993384660329329e-21
3823.1  8.121283933054193e-21  8.113794219645341e-21
3823.104  8.24223794370609e-21  8.23586141470744e-21
3823.108  8.3649127679909e-21  8.35938578294441e-21
3823.112  8.489224311068222e-21  8.484213514372822e-21
3823.116  8.615142587235285e-21  8.610253231843771e-21
3823.12  8.742701227077471e-21  8.737490442517707e-21
3823.124  8.872004870312257e-21  8.865999417719623e-21
3823.128  9.003233754023696e-21  8.995951340825161e-21
3823.132  9.136644945407404e-21  9.127617789766667e-21
3823.136  9.272569861975608e-21  9.26136896922786e-21
3823.14  9.411407947088959e-21  9.397666528222804e-21
3823.144  9.553616599050786e-21  9.537051229347038e-21
3823.148  9.69969765795775e-21  9.680126108535132e-21
3823.152  9.850180913636548e-21  9.827536026486056e-21
3823.156  1.0005605195380132e-20  9.979944635226049e-21
3823.16  1.0166497634275437e-20  1.0138009762640244e-20
3823.164  1.0333351660243157e-20  1.030235807956449e-20
3823.168  1.0506604221529783e-20  1.0473559696479458e-20
3823.172  1.068661261736284e-20  1.0652103089422944e-20
3823.176  1.0873631235665177e-20  1.0838370520282428e-20
3823.18  1.1067788411520614e-20  1.103261393408506e-20
3823.184  1.1269063584269971e-20  1.1234931207952973e-20
3823.188  1.1477264945992496e-20  1.1445242608258143e-20
3823.192  1.1692007848784773e-20  1.1663267389198849e-20
3823.196  1.1912694371626435e-20  1.1888500633794075e-20
3823.2  1.2138494636936792e-20  1.212019069323462e-20
3823.204  1.2368330697095868e-20  1.2357317908590715e-20
3823.208  1.2600864064659104e-20  1.2598575684973186e-20
3823.212  1.2834488210142034e-20  1.2842355408234943e-20
3823.216  1.3067327561719293e-20  1.3086737110774258e-20
3823.22  1.3297244673955716e-20  1.3329488160320565e-20
3823.224  1.3521857238536028e-20  1.3568072495977667e-20
3823.228  1.3738566444620915e-20  1.3799672993168632e-20
3823.232  1.394459782025256e-20  1.4021229318100378e-20
3823.236  1.4137055073259754e-20  1.4229493050904235e-20
3823.24  1.43129866054459e-20  1.4421100863101166e-20
3823.244  1.4469463331478146e-20  1.459266512000704e-20
3823.248  1.460366527423561e-20  1.4740879511695745e-20
3823.252  1.4712973249949167e-20  1.486263535472034e-20
3823.256  1.479506094754277e-20  1.49551422975178e-20
3823.26  1.4847982010012962e-20  1.5016045621102218e-20
3823.264  1.4870246483533925e-20  1.5043531476720935e-20
3823.268  1.486088131175994e-20  1.5036411511250593e-20
3823.272  1.4819470442327714e-20  1.4994179527050207e-20
3823.276  1.4746171518189898e-20  1.4917035043801943e-20
3823.28  1.4641707899788854e-20  1.4805871607540836e-20
3823.284  1.450733669448945e-20  1.466223099845577e-20
3823.288  1.434479531710577e-20  1.4488227621848913e-20
3823.292  1.4156230646281468e-20  1.428644986409722e-20
3823.296  1.3944115903556303e-20  1.4059846730719405e-20
3823.3  1.371116087597417e-20  1.381160852976708e-20
3823.304  1.3460221026355349e-20  1.3545049792703908e-20
3823.308  1.3194210464233448e-20  1.3263501266152743e-20
3823.312  1.2916022819648568e-20  1.2970215978701927e-20
3823.316  1.2628462926391084e-20  1.2668292407310889e-20
3823.32  1.2334191039227882e-20  1.2360615913079092e-20
3823.324  1.203568020870709e-20  1.2049818070584501e-20
3823.328  1.173518650817535e-20  1.1738252372212044e-20
3823.332  1.1434731102704789e-20  1.1427984065270532e-20
3823.336  1.1136092676505815e-20  1.1120791527647379e-20
3823.34  1.0840808481596769e-20  1.0818176536547154e-20
3823.344  1.0550182198533437e-20  1.0521380946208095e-20
3823.348  1.026529686638304e-20  1.0231407583547363e-20
3823.352  9.987031302148684e-21  9.949043530573063e-21
3823.356  9.716078645566844e-21  9.67488433398851e-21
3823.36  9.45296590577954e-21  9.409358036183822e-21
3823.364  9.19807362384658e-21  9.152748233438293e-21
3823.368  8.95165498705486e-21  8.905215631280634e-21
3823.372  8.713853923894629e-21  8.666817777510465e-21
3823.376  8.484721872130967e-21  8.437526817518516e-21
3823.38  8.264233043803799e-21  8.217245237575874e-21
3823.384  8.0522981124566e-21  8.005819646755441e-21
3823.388  7.848776324718627e-21  7.803052705945678e-21
3823.392  7.653486091321881e-21  7.60871334614254e-21
3823.396  7.466214149073568e-21  7.422545436697806e-21
3823.4  7.28672340703753e-21  7.244275070039952e-21
3823.404  7.114759600769698e-21  7.073616626484657e-21
3823.408  6.950056882298863e-21  6.910277775492882e-21
3823.412  6.792342470327243e-21  6.75396355763631e-21
3823.416  6.641340479367474e-21  6.604379678871355e-21
3823.42  6.4967750380010836e-21  6.461235134938318e-21
3823.424  6.358372795446497e-21  6.324244268834403e-21
3823.428  6.225864912484713e-21  6.193128358385901e-21
3823.432  6.098988602620743e-21  6.067616798849817e-21
3823.436  5.977488312354587e-21  5.94744796722837e-21
3823.44  5.861116587958091e-21  5.8323698127036215e-21
3823.444  5.7496346869952904e-21  5.722140228059357e-21
3823.448  5.642812979339712e-21  5.6165272433023596e-21
3823.452  5.540431176201749e-21  5.515309076489817e-21
3823.456  5.442278420177685e-21  5.418274071409875e-21
3823.46  5.348153263860909e-21  5.32522054650375e-21
3823.464  5.257863560529258e-21  5.235956575651611e-21
3823.468  5.1712262861854654e-21  5.150299717475203e-21
3823.472  5.088067309188497e-21  5.068076707048733e-21
3823.476  5.008221120908149e-21  4.989123121366292e-21
3823.48  4.931530538290109e-21  4.913283027622737e-21
3823.484  4.8578463875610326e-21  4.840408621930012e-21
3823.488  4.7870271763052496e-21  4.770359864307709e-21
3823.492  4.71893875994608e-21  4.7030041147782036e-21
3823.496  4.6534540074920015e-21  4.6382157743741184e-21
3823.5  4.590452470289798e-21  4.575875933921214e-21
3823.504  4.529820056987352e-21  4.515872033023028e-21
3823.508  4.471448716949641e-21  4.458097530840792e-21
3823.512  4.415236133936822e-21  4.402456036356416e-21
3823.516  4.361085431319161e-21  4.3488430924973e-21
3823.52  4.308904889510228e-21  4.297172953051624e-21
3823.524  4.258607676100892e-21  4.2473601335594656e-21
3823.528  4.21011158858225e-21  4.199323728506845e-21
3823.532  4.163338809366983e-21  4.152987164657559e-21
3823.536  4.118215672582244e-21  4.1082779670112616e-21
3823.54  4.074672441870082e-21  4.065127536449422e-21
3823.544  4.032643098587335e-21  4.0234709383324836e-21
3823.548  3.992065139676528e-21  3.9832467011872304e-21
3823.552  3.952879384727649e-21  3.9443966249208635e-21
3823.556  3.91502979192062e-21  3.906858951961958e-21
3823.56  3.8784632826257595e-21  3.87059502709286e-21
3823.564  3.843129574729428e-21  3.83554849826222e-21
3823.568  3.8089810246639045e-21  3.801672513211805e-21
3823.572  3.775972478242254e-21  3.768923052088085e-21
3823.576  3.7440611302269495e-21  3.737257259368096e-21
3823.58  3.71320639260018e-21  3.706635587382672e-21
3823.584  3.68336977125035e-21  3.67702017281202e-21
3823.588  3.654514750757766e-21  3.648375095494159e-21
3823.592  3.626606686868729e-21  3.620666272665883e-21
3823.596  3.59961270612518e-21  3.593861360306017e-21
3823.6  3.5735016122047496e-21  3.567929661127104e-21
3823.604  3.548243798412436e-21  3.542842038654514e-21
3823.608  3.5238111658532934e-21  3.518594845581564e-21
3823.612  3.5001770468467875e-21  3.49511321163775e-21
3823.616  3.477316133130819e-21  3.472396833794544e-21
3823.62  3.455204408543909e-21  3.450421799247392e-21
3823.624  3.433819085817753e-21  3.4291661987942e-21
3823.628  3.413138547206888e-21  3.408608482270415e-21
3823.632  3.393142288711148e-21  3.38872845417718e-21
3823.636  3.3738108676283404e-21  3.3695069615544773e-21
3823.64  3.3551258532800338e-21  3.3509258457270994e-21
3823.644  3.3370697806902788e-21  3.3329678969362845e-21
3823.648  3.3196261070611583e-21  3.3156168117121414e-21
3823.652  3.3027791708997133e-21  3.298857152839958e-21
3823.656  3.286514153623858e-21  3.2826743117571748e-21
3823.66  3.2708170435539956e-21  3.2670136099991602e-21
3823.664  3.255674602135397e-21  3.2519453614591554e-21
3823.668  3.2410743322980015e-21  3.2374146617116158e-21
3823.672  3.2270044488185693e-21  3.223409888791139e-21
3823.676  3.2134538506189072e-21  3.2099200937012704e-21
3823.68  3.2004120948806674e-21  3.1969349750505195e-21
3823.684  3.18786937289853e-21  3.1844448553891443e-21
3823.688  3.175816487597545e-21  3.1724406591797726e-21
3823.692  3.164244832618673e-21  3.1609138922982524e-21
3823.696  3.153146372932176e-21  3.149856623034037e-21
3823.7  3.1425136268943837e-21  3.139261464503955e-21
3823.704  3.1323396496982524e-21  3.1291215584292357e-21
3823.708  3.122618018171759e-21  3.1194305602363137e-21
3823.712  3.1133428168613796e-21  3.1101826254141655e-21
3823.716  3.104508625384142e-21  3.1013723971190925e-21
3823.72  3.09611026232837e-21  3.0929947503011824e-21
3823.724  3.0881437537428746e-21  3.0850457604008036e-21
3823.728  3.080604855921862e-21  3.077521226316672e-21
3823.732  3.0734900263201185e-21  3.0704176414867484e-21
3823.736  3.0667961720866212e-21  3.063731942567864e-21
3823.74  3.060520644454582e-21  3.057461503954681e-21
3823.744  3.0546612342724718e-21  3.051604133419658e-21
3823.748  3.0492161686748245e-21  3.0461580688823163e-21
3823.752  3.044184108870199e-21  3.041121976276978e-21
3823.756  3.039564149025148e-21  3.0364949485056203e-21
3823.76  3.0353558161549746e-21  3.0322765053833007e-21
3823.764  3.0315590708681302e-21  3.0284665944278972e-21
3823.768  3.028174308653005e-21  3.025065592180621e-21
3823.772  3.0252023611721262e-21  3.0220743055303597e-21
3823.776  3.0226444966220768e-21  3.019493972092916e-21
3823.78  3.0205024176258014e-21  3.017326258122439e-21
3823.784  3.018778254253718e-21  3.015573251546603e-21
3823.788  3.017474548639564e-21  3.0142374466016714e-21
3823.792  3.0165942264917783e-21  3.0133217153637804e-21
3823.796  3.0161405502313028e-21  3.012829260916804e-21
3823.8  3.0161170500074886e-21  3.012763548408079e-21
3823.804  3.0165274348936435e-21  3.0131282163025613e-21
3823.808  3.0173754999000943e-21  3.013926983474101e-21
3823.812  3.018665065273151e-21  3.0151635886140163e-21
3823.816  3.0204000050940885e-21  3.0168418189731168e-21
3823.82  3.0225844249379182e-21  3.018965688206518e-21
3823.824  3.0252230025798222e-21  3.021539777321116e-21
3823.828  3.028321426813928e-21  3.024569673798434e-21
3823.832  3.0318867774756485e-21  3.0280623519991025e-21
3823.836  3.035927681158337e-21  3.032026329342911e-21
3823.84  3.0404541718279213e-21  3.0365249848352008e-21
